gene_id	fraction_samples
ENSG00000268061.7	1.0
ENSG00000268069.2	1.0
ENSG00000268081.4	0.975
ENSG00000268087.1	1.0
ENSG00000268119.9	0.9875
ENSG00000268129.3	0.975
ENSG00000268189.3	1.0
ENSG00000268205.1	1.0
ENSG00000268218.1	1.0
ENSG00000268230.5	0.975
ENSG00000268362.6	1.0
ENSG00000268403.4	0.9875
ENSG00000268471.7	1.0
ENSG00000268500.8	1.0
ENSG00000268516.5	1.0
ENSG00000268533.1	0.925
ENSG00000268543.1	0.9875
ENSG00000268555.3	0.9625
ENSG00000268573.1	1.0
ENSG00000268575.1	1.0
ENSG00000268583.3	0.9875
ENSG00000268584.2	0.9625
ENSG00000268628.3	1.0
ENSG00000268658.5	0.925
ENSG00000268751.3	0.9625
ENSG00000268756.2	1.0
ENSG00000268798.1	0.95
ENSG00000268858.3	1.0
ENSG00000268895.6	1.0
ENSG00000268912.1	1.0
ENSG00000268947.1	0.9625
ENSG00000268970.1	0.9375
ENSG00000268996.3	1.0
ENSG00000269001.5	1.0
ENSG00000269044.2	1.0
ENSG00000269054.3	0.9875
ENSG00000269067.2	0.9625
ENSG00000269069.1	0.975
ENSG00000269113.4	0.975
ENSG00000269151.5	0.9875
ENSG00000269176.2	1.0
ENSG00000269190.6	1.0
ENSG00000269194.2	0.9875
ENSG00000269235.5	0.975
ENSG00000269288.1	0.9875
ENSG00000269293.6	1.0
ENSG00000269313.6	1.0
ENSG00000269318.1	0.975
ENSG00000269335.7	1.0
ENSG00000269343.9	1.0
ENSG00000269352.1	1.0
ENSG00000269378.1	1.0
ENSG00000269386.7	1.0
ENSG00000269397.1	0.9625
ENSG00000269399.3	1.0
ENSG00000269427.1	1.0
ENSG00000269439.8	1.0
ENSG00000269473.1	0.9375
ENSG00000269476.1	1.0
ENSG00000269486.2	1.0
ENSG00000269514.4	0.9875
ENSG00000269556.9	1.0
ENSG00000269609.7	1.0
ENSG00000269696.4	1.0
ENSG00000269713.9	1.0
ENSG00000269743.3	1.0
ENSG00000269800.1	0.9125
ENSG00000269821.2	1.0
ENSG00000269825.4	1.0
ENSG00000269834.9	1.0
ENSG00000269843.1	0.95
ENSG00000269858.6	0.9625
ENSG00000269867.1	1.0
ENSG00000269887.1	0.95
ENSG00000269889.2	0.9375
ENSG00000269893.11	1.0
ENSG00000269906.1	1.0
ENSG00000269910.1	0.95
ENSG00000269918.1	1.0
ENSG00000269921.2	1.0
ENSG00000269925.1	0.9875
ENSG00000269929.7	1.0
ENSG00000269934.3	1.0
ENSG00000269940.1	1.0
ENSG00000269949.1	0.925
ENSG00000269951.1	0.9625
ENSG00000269952.1	0.9125
ENSG00000269956.3	0.9375
ENSG00000269958.1	1.0
ENSG00000269967.1	0.9
ENSG00000269973.1	1.0
ENSG00000269982.1	1.0
ENSG00000269984.1	0.95
ENSG00000269997.1	0.9
ENSG00000270008.1	1.0
ENSG00000270012.1	1.0
ENSG00000270021.1	0.9875
ENSG00000270031.1	0.9
ENSG00000270039.1	1.0
ENSG00000270049.5	1.0
ENSG00000270060.1	1.0
ENSG00000270062.1	0.9375
ENSG00000270069.5	1.0
ENSG00000270083.1	0.95
ENSG00000270084.2	1.0
ENSG00000270091.1	1.0
ENSG00000270096.1	1.0
ENSG00000270108.1	1.0
ENSG00000270112.6	0.9375
ENSG00000270127.2	0.9875
ENSG00000270164.4	0.975
ENSG00000270170.2	1.0
ENSG00000270177.2	0.925
ENSG00000270179.1	0.9625
ENSG00000270184.1	0.9125
ENSG00000270194.2	1.0
ENSG00000270231.5	1.0
ENSG00000270344.5	1.0
ENSG00000270361.2	1.0
ENSG00000270362.3	1.0
ENSG00000270419.3	0.9875
ENSG00000270426.1	0.9625
ENSG00000270427.1	0.9125
ENSG00000270441.1	0.9875
ENSG00000270504.2	1.0
ENSG00000270547.7	0.925
ENSG00000270558.1	1.0
ENSG00000270562.2	0.9375
ENSG00000270571.2	0.9375
ENSG00000270587.1	0.925
ENSG00000270589.1	0.975
ENSG00000270605.2	0.9875
ENSG00000270607.1	0.9875
ENSG00000270614.1	0.9125
ENSG00000270629.7	1.0
ENSG00000270638.1	0.95
ENSG00000270640.1	0.9375
ENSG00000270647.7	1.0
ENSG00000270659.3	1.0
ENSG00000270673.3	0.9625
ENSG00000270681.1	1.0
ENSG00000270728.1	1.0
ENSG00000270761.3	0.9125
ENSG00000270820.9	1.0
ENSG00000270871.1	0.9625
ENSG00000270872.2	0.9375
ENSG00000270885.2	1.0
ENSG00000270890.1	0.9375
ENSG00000270903.1	0.9
ENSG00000270953.1	0.9125
ENSG00000270959.3	1.0
ENSG00000270964.1	1.0
ENSG00000271009.3	0.9875
ENSG00000271032.1	0.9375
ENSG00000271040.2	0.95
ENSG00000271086.8	1.0
ENSG00000271092.5	0.9875
ENSG00000271119.2	0.9125
ENSG00000271122.2	1.0
ENSG00000271133.8	0.9625
ENSG00000271147.8	1.0
ENSG00000271155.1	1.0
ENSG00000271204.1	0.9125
ENSG00000271228.1	0.925
ENSG00000271270.9	1.0
ENSG00000271327.1	0.975
ENSG00000271335.7	1.0
ENSG00000271361.1	0.9625
ENSG00000271380.1	0.9
ENSG00000271425.10	1.0
ENSG00000271447.6	1.0
ENSG00000271452.1	0.975
ENSG00000271474.2	1.0
ENSG00000271503.7	1.0
ENSG00000271533.1	1.0
ENSG00000271538.8	0.9125
ENSG00000271553.1	0.975
ENSG00000271576.3	1.0
ENSG00000271580.1	0.9
ENSG00000271601.4	1.0
ENSG00000271605.7	1.0
ENSG00000271614.2	1.0
ENSG00000271643.3	1.0
ENSG00000271646.2	1.0
ENSG00000271664.1	0.925
ENSG00000271670.1	0.975
ENSG00000271730.1	0.9125
ENSG00000271737.3	0.9875
ENSG00000271755.1	1.0
ENSG00000271778.1	0.9375
ENSG00000271780.3	1.0
ENSG00000271789.1	0.975
ENSG00000271795.1	0.925
ENSG00000271816.1	0.9375
ENSG00000271821.1	0.9375
ENSG00000271826.5	0.9125
ENSG00000271828.1	1.0
ENSG00000271833.1	1.0
ENSG00000271843.1	0.9875
ENSG00000271851.1	1.0
ENSG00000271855.2	1.0
ENSG00000271862.1	0.975
ENSG00000271869.3	1.0
ENSG00000271871.1	0.925
ENSG00000271882.1	0.9875
ENSG00000271889.2	1.0
ENSG00000271913.10	1.0
ENSG00000271918.3	1.0
ENSG00000271936.1	1.0
ENSG00000271964.1	0.975
ENSG00000271971.1	1.0
ENSG00000271976.1	1.0
ENSG00000271978.3	0.9875
ENSG00000271984.1	0.9
ENSG00000271991.4	1.0
ENSG00000272004.2	0.925
ENSG00000272008.2	1.0
ENSG00000272010.1	1.0
ENSG00000272031.3	1.0
ENSG00000272034.1	0.9125
ENSG00000272037.1	0.9875
ENSG00000272047.4	1.0
ENSG00000272054.1	1.0
ENSG00000272072.1	0.9875
ENSG00000272077.1	1.0
ENSG00000272078.1	0.9875
ENSG00000272081.2	0.9125
ENSG00000272084.1	1.0
ENSG00000272086.3	1.0
ENSG00000272092.1	0.95
ENSG00000272097.3	0.9
ENSG00000272106.1	1.0
ENSG00000272108.1	0.9875
ENSG00000272112.1	0.975
ENSG00000272129.1	0.9875
ENSG00000272140.2	0.9625
ENSG00000272142.5	1.0
ENSG00000272143.3	1.0
ENSG00000272145.3	1.0
ENSG00000272148.1	0.975
ENSG00000272153.1	0.975
ENSG00000272156.1	1.0
ENSG00000272158.1	0.9125
ENSG00000272168.11	1.0
ENSG00000272173.3	0.95
ENSG00000272182.1	1.0
ENSG00000272186.2	0.9625
ENSG00000272195.2	0.9875
ENSG00000272211.1	0.9125
ENSG00000272217.2	0.95
ENSG00000272221.2	0.975
ENSG00000272223.1	1.0
ENSG00000272234.1	1.0
ENSG00000272263.1	0.9125
ENSG00000272269.3	0.9875
ENSG00000272277.2	0.9
ENSG00000272279.2	0.925
ENSG00000272288.9	1.0
ENSG00000272293.1	0.9375
ENSG00000272296.1	0.9625
ENSG00000272320.1	0.975
ENSG00000272321.1	0.9125
ENSG00000272323.2	0.975
ENSG00000272325.2	1.0
ENSG00000272333.8	1.0
ENSG00000272335.1	1.0
ENSG00000272338.2	1.0
ENSG00000272343.1	0.975
ENSG00000272345.1	1.0
ENSG00000272356.1	1.0
ENSG00000272368.2	1.0
ENSG00000272374.1	0.9875
ENSG00000272375.1	0.95
ENSG00000272381.3	0.9875
ENSG00000272391.6	1.0
ENSG00000272398.6	1.0
ENSG00000272402.1	1.0
ENSG00000272416.1	0.95
ENSG00000272447.1	1.0
ENSG00000272449.4	0.9125
ENSG00000272455.1	1.0
ENSG00000272462.5	1.0
ENSG00000272463.3	1.0
ENSG00000272476.1	0.9625
ENSG00000272498.1	0.9
ENSG00000272501.2	1.0
ENSG00000272505.1	0.9875
ENSG00000272509.1	0.9125
ENSG00000272512.1	0.9375
ENSG00000272518.1	0.9875
ENSG00000272523.3	0.9875
ENSG00000272525.3	0.9625
ENSG00000272529.1	0.925
ENSG00000272537.2	0.9125
ENSG00000272540.1	0.95
ENSG00000272562.3	0.9625
ENSG00000272568.7	0.95
ENSG00000272572.2	0.975
ENSG00000272574.1	0.9625
ENSG00000272576.1	0.9125
ENSG00000272588.1	0.9875
ENSG00000272599.2	0.9875
ENSG00000272602.6	1.0
ENSG00000272604.1	1.0
ENSG00000272606.3	1.0
ENSG00000272610.1	0.9375
ENSG00000272620.2	0.9375
ENSG00000272622.3	1.0
ENSG00000272630.1	1.0
ENSG00000272631.2	1.0
ENSG00000272636.5	1.0
ENSG00000272654.3	1.0
ENSG00000272661.1	1.0
ENSG00000272667.1	1.0
ENSG00000272668.3	1.0
ENSG00000272669.1	0.975
ENSG00000272674.4	1.0
ENSG00000272677.4	0.9875
ENSG00000272686.2	1.0
ENSG00000272688.3	0.975
ENSG00000272690.7	1.0
ENSG00000272695.3	1.0
ENSG00000272696.1	0.9875
ENSG00000272711.1	0.9375
ENSG00000272720.1	1.0
ENSG00000272721.6	1.0
ENSG00000272734.2	1.0
ENSG00000272750.1	1.0
ENSG00000272752.7	1.0
ENSG00000272758.8	1.0
ENSG00000272764.1	0.925
ENSG00000272767.2	1.0
ENSG00000272768.2	0.975
ENSG00000272777.1	1.0
ENSG00000272779.1	0.975
ENSG00000272791.1	0.9
ENSG00000272800.4	0.9875
ENSG00000272807.1	0.9625
ENSG00000272808.5	0.95
ENSG00000272812.1	0.9875
ENSG00000272829.2	0.975
ENSG00000272831.3	1.0
ENSG00000272836.1	0.95
ENSG00000272841.1	1.0
ENSG00000272842.1	1.0
ENSG00000272848.3	1.0
ENSG00000272849.1	0.975
ENSG00000272853.3	1.0
ENSG00000272854.2	0.9875
ENSG00000272858.1	0.9375
ENSG00000272870.5	1.0
ENSG00000272886.6	1.0
ENSG00000272888.9	1.0
ENSG00000272894.6	1.0
ENSG00000272899.4	1.0
ENSG00000272902.2	0.975
ENSG00000272906.2	0.9125
ENSG00000272909.1	1.0
ENSG00000272910.1	0.9375
ENSG00000272913.3	1.0
ENSG00000272914.1	1.0
ENSG00000272918.1	1.0
ENSG00000272941.1	1.0
ENSG00000272970.6	0.9875
ENSG00000272975.3	0.9
ENSG00000272977.1	1.0
ENSG00000272983.1	0.975
ENSG00000272986.1	0.9
ENSG00000272990.1	0.9875
ENSG00000272994.3	1.0
ENSG00000273001.2	0.9625
ENSG00000273002.2	0.9875
ENSG00000273004.2	0.95
ENSG00000273007.2	1.0
ENSG00000273008.2	0.95
ENSG00000273014.1	1.0
ENSG00000273015.3	1.0
ENSG00000273017.1	0.9
ENSG00000273018.8	0.9875
ENSG00000273026.1	0.9625
ENSG00000273033.3	1.0
ENSG00000273035.1	0.9375
ENSG00000273045.7	1.0
ENSG00000273055.2	0.9375
ENSG00000273058.2	1.0
ENSG00000273061.4	0.9875
ENSG00000273066.5	1.0
ENSG00000273080.3	1.0
ENSG00000273084.3	1.0
ENSG00000273108.1	0.9625
ENSG00000273117.2	1.0
ENSG00000273133.1	0.925
ENSG00000273136.9	1.0
ENSG00000273137.1	0.95
ENSG00000273142.1	0.95
ENSG00000273145.2	1.0
ENSG00000273148.3	0.9875
ENSG00000273149.2	0.975
ENSG00000273151.1	0.9875
ENSG00000273154.3	0.9125
ENSG00000273156.2	1.0
ENSG00000273172.2	1.0
ENSG00000273173.6	0.9875
ENSG00000273179.1	0.9375
ENSG00000273183.1	0.925
ENSG00000273188.1	0.9375
ENSG00000273213.4	0.9375
ENSG00000273218.1	0.95
ENSG00000273226.1	1.0
ENSG00000273230.1	1.0
ENSG00000273240.1	0.95
ENSG00000273243.1	0.925
ENSG00000273247.8	1.0
ENSG00000273249.2	0.9625
ENSG00000273253.3	0.975
ENSG00000273261.1	0.9875
ENSG00000273262.1	0.975
ENSG00000273265.2	1.0
ENSG00000273270.2	1.0
ENSG00000273271.1	1.0
ENSG00000273284.1	1.0
ENSG00000273295.1	0.9375
ENSG00000273297.5	0.925
ENSG00000273300.1	1.0
ENSG00000273302.1	0.95
ENSG00000273305.1	0.9125
ENSG00000273306.1	0.9875
ENSG00000273308.2	0.9
ENSG00000273311.1	1.0
ENSG00000273314.1	1.0
ENSG00000273328.5	0.9
ENSG00000273329.3	1.0
ENSG00000273338.2	0.925
ENSG00000273343.1	0.9125
ENSG00000273344.3	1.0
ENSG00000273355.3	0.9875
ENSG00000273356.1	1.0
ENSG00000273361.2	1.0
ENSG00000273369.1	0.9625
ENSG00000273372.1	0.9125
ENSG00000273375.1	0.9125
ENSG00000273381.1	0.975
ENSG00000273382.1	1.0
ENSG00000273387.1	1.0
ENSG00000273391.2	0.975
ENSG00000273416.2	0.975
ENSG00000273437.1	1.0
ENSG00000273447.1	0.9625
ENSG00000273448.1	0.9375
ENSG00000273449.1	0.95
ENSG00000273456.3	1.0
ENSG00000273472.3	0.9875
ENSG00000273485.1	1.0
ENSG00000273489.1	0.925
ENSG00000273521.1	0.9
ENSG00000273559.5	1.0
ENSG00000273568.1	0.95
ENSG00000273599.1	1.0
ENSG00000273604.2	1.0
ENSG00000273611.5	1.0
ENSG00000273619.3	1.0
ENSG00000273674.7	0.975
ENSG00000273680.1	0.9875
ENSG00000273702.2	1.0
ENSG00000273723.3	0.9875
ENSG00000273749.5	1.0
ENSG00000273759.1	0.95
ENSG00000273783.3	1.0
ENSG00000273784.6	1.0
ENSG00000273802.3	0.9875
ENSG00000273820.2	1.0
ENSG00000273828.3	1.0
ENSG00000273841.6	1.0
ENSG00000273891.1	1.0
ENSG00000273893.1	1.0
ENSG00000273899.5	1.0
ENSG00000273987.1	0.9625
ENSG00000274015.4	0.9875
ENSG00000274020.6	1.0
ENSG00000274021.1	0.95
ENSG00000274026.3	0.9875
ENSG00000274070.2	1.0
ENSG00000274093.1	0.9
ENSG00000274104.3	1.0
ENSG00000274105.1	1.0
ENSG00000274180.1	1.0
ENSG00000274211.6	1.0
ENSG00000274220.1	1.0
ENSG00000274253.7	0.925
ENSG00000274259.3	0.95
ENSG00000274265.6	1.0
ENSG00000274266.1	1.0
ENSG00000274286.2	0.9875
ENSG00000274290.3	0.9875
ENSG00000274292.3	0.9875
ENSG00000274315.1	0.9875
ENSG00000274349.5	1.0
ENSG00000274370.1	0.9625
ENSG00000274383.1	0.95
ENSG00000274403.1	0.9125
ENSG00000274422.1	0.9375
ENSG00000274425.1	0.9875
ENSG00000274460.2	0.975
ENSG00000274512.6	0.9
ENSG00000274523.5	1.0
ENSG00000274536.10	1.0
ENSG00000274561.1	1.0
ENSG00000274565.2	0.9
ENSG00000274605.5	1.0
ENSG00000274653.1	0.9
ENSG00000274667.1	0.975
ENSG00000274750.3	1.0
ENSG00000274756.1	0.95
ENSG00000274776.1	0.9125
ENSG00000274810.4	0.9875
ENSG00000274818.1	0.9625
ENSG00000274922.4	1.0
ENSG00000274925.2	1.0
ENSG00000274929.1	0.9125
ENSG00000274943.1	0.9
ENSG00000274964.1	1.0
ENSG00000274987.1	0.9875
ENSG00000275004.4	1.0
ENSG00000275023.5	1.0
ENSG00000275052.5	1.0
ENSG00000275055.3	1.0
ENSG00000275056.1	0.9
ENSG00000275066.5	1.0
ENSG00000275074.3	1.0
ENSG00000275111.5	1.0
ENSG00000275120.4	1.0
ENSG00000275131.5	1.0
ENSG00000275178.2	0.95
ENSG00000275180.3	1.0
ENSG00000275183.2	1.0
ENSG00000275198.2	1.0
ENSG00000275221.3	1.0
ENSG00000275302.2	0.9875
ENSG00000275318.1	1.0
ENSG00000275329.2	0.9625
ENSG00000275342.6	1.0
ENSG00000275367.1	0.95
ENSG00000275395.7	1.0
ENSG00000275413.1	0.975
ENSG00000275426.1	0.95
ENSG00000275437.1	0.9375
ENSG00000275443.3	0.9625
ENSG00000275454.1	1.0
ENSG00000275464.6	0.9375
ENSG00000275476.1	0.9
ENSG00000275481.1	0.9
ENSG00000275494.3	1.0
ENSG00000275527.2	0.9875
ENSG00000275532.3	1.0
ENSG00000275580.1	1.0
ENSG00000275582.1	0.9375
ENSG00000275645.1	0.9
ENSG00000275665.2	0.95
ENSG00000275700.6	1.0
ENSG00000275734.2	1.0
ENSG00000275759.1	0.9875
ENSG00000275763.3	0.9375
ENSG00000275764.1	1.0
ENSG00000275765.7	1.0
ENSG00000275769.1	0.9875
ENSG00000275807.2	1.0
ENSG00000275830.5	0.9
ENSG00000275832.5	1.0
ENSG00000275835.5	1.0
ENSG00000275854.1	1.0
ENSG00000275857.2	0.9875
ENSG00000275880.1	0.9
ENSG00000275888.1	0.9875
ENSG00000275902.1	0.9875
ENSG00000275910.1	0.9125
ENSG00000275954.6	0.925
ENSG00000275956.1	0.975
ENSG00000275964.3	1.0
ENSG00000275993.4	1.0
ENSG00000275994.1	0.95
ENSG00000276007.1	0.975
ENSG00000276023.5	1.0
ENSG00000276043.5	0.9875
ENSG00000276045.5	1.0
ENSG00000276071.1	0.975
ENSG00000276107.1	0.95
ENSG00000276115.1	0.9875
ENSG00000276136.1	0.975
ENSG00000276148.1	0.9875
ENSG00000276168.1	1.0
ENSG00000276170.7	1.0
ENSG00000276180.3	0.9875
ENSG00000276231.5	1.0
ENSG00000276234.5	1.0
ENSG00000276248.1	1.0
ENSG00000276293.5	1.0
ENSG00000276317.1	0.925
ENSG00000276334.1	1.0
ENSG00000276337.1	0.975
ENSG00000276390.1	0.925
ENSG00000276449.1	1.0
ENSG00000276488.1	0.925
ENSG00000276517.1	1.0
ENSG00000276523.1	0.9375
ENSG00000276529.1	0.9875
ENSG00000276533.1	0.9
ENSG00000276545.1	0.9375
ENSG00000276547.2	1.0
ENSG00000276564.1	1.0
ENSG00000276570.1	1.0
ENSG00000276571.1	0.9875
ENSG00000276600.5	1.0
ENSG00000276644.5	1.0
ENSG00000276672.1	1.0
ENSG00000276698.1	1.0
ENSG00000276718.1	1.0
ENSG00000276728.3	1.0
ENSG00000276791.1	1.0
ENSG00000276809.1	0.9625
ENSG00000276846.1	0.9375
ENSG00000276855.1	1.0
ENSG00000276900.1	1.0
ENSG00000276931.1	0.975
ENSG00000276952.1	0.9625
ENSG00000276957.2	0.9125
ENSG00000276966.3	0.9875
ENSG00000276975.4	0.9125
ENSG00000277007.1	0.9625
ENSG00000277013.2	0.975
ENSG00000277027.2	1.0
ENSG00000277075.4	0.9875
ENSG00000277142.1	1.0
ENSG00000277149.5	1.0
ENSG00000277151.1	1.0
ENSG00000277152.1	0.925
ENSG00000277159.1	1.0
ENSG00000277161.2	1.0
ENSG00000277200.2	0.9625
ENSG00000277224.3	0.9
ENSG00000277232.2	0.9625
ENSG00000277258.5	1.0
ENSG00000277283.2	1.0
ENSG00000277342.1	0.925
ENSG00000277363.5	0.9875
ENSG00000277369.3	1.0
ENSG00000277399.6	0.9
ENSG00000277443.3	1.0
ENSG00000277449.2	1.0
ENSG00000277462.2	1.0
ENSG00000277476.1	1.0
ENSG00000277481.2	0.95
ENSG00000277494.2	1.0
ENSG00000277496.1	0.9875
ENSG00000277502.1	0.975
ENSG00000277511.3	0.95
ENSG00000277512.1	0.9875
ENSG00000277534.1	1.0
ENSG00000277548.1	0.95
ENSG00000277595.1	0.9125
ENSG00000277639.3	0.925
ENSG00000277662.1	0.9125
ENSG00000277687.1	0.975
ENSG00000277715.2	1.0
ENSG00000277734.8	1.0
ENSG00000277758.6	1.0
ENSG00000277763.2	0.975
ENSG00000277767.2	0.9625
ENSG00000277782.2	1.0
ENSG00000277791.5	1.0
ENSG00000277806.1	0.975
ENSG00000277855.2	0.95
ENSG00000277879.1	1.0
ENSG00000277938.1	0.9875
ENSG00000277954.1	1.0
ENSG00000277959.1	0.975
ENSG00000277969.3	1.0
ENSG00000277972.2	1.0
ENSG00000277977.1	0.95
ENSG00000277978.2	0.9125
ENSG00000278017.2	0.95
ENSG00000278053.5	1.0
ENSG00000278058.2	1.0
ENSG00000278126.1	1.0
ENSG00000278129.2	1.0
ENSG00000278133.1	1.0
ENSG00000278156.4	1.0
ENSG00000278175.7	1.0
ENSG00000278206.1	0.95
ENSG00000278224.7	0.9875
ENSG00000278231.2	0.9375
ENSG00000278259.5	1.0
ENSG00000278291.1	1.0
ENSG00000278311.5	1.0
ENSG00000278318.5	1.0
ENSG00000278330.1	0.9375
ENSG00000278341.1	0.9375
ENSG00000278376.3	1.0
ENSG00000278383.1	0.9375
ENSG00000278390.8	1.0
ENSG00000278396.1	0.9625
ENSG00000278467.1	0.925
ENSG00000278535.5	1.0
ENSG00000278540.5	1.0
ENSG00000278570.5	0.9125
ENSG00000278576.1	1.0
ENSG00000278600.1	1.0
ENSG00000278601.1	0.9625
ENSG00000278607.4	0.9625
ENSG00000278611.5	0.9625
ENSG00000278616.1	0.9625
ENSG00000278619.5	1.0
ENSG00000278662.6	0.9875
ENSG00000278668.1	0.925
ENSG00000278709.2	0.9875
ENSG00000278727.1	0.9625
ENSG00000278730.1	1.0
ENSG00000278740.1	0.9
ENSG00000278765.1	1.0
ENSG00000278768.5	1.0
ENSG00000278771.1	1.0
ENSG00000278784.2	1.0
ENSG00000278811.5	0.9875
ENSG00000278828.2	0.9625
ENSG00000278834.3	1.0
ENSG00000278845.5	1.0
ENSG00000278864.1	1.0
ENSG00000278867.1	0.95
ENSG00000278879.1	0.9625
ENSG00000278897.1	0.975
ENSG00000278899.2	1.0
ENSG00000278916.2	0.95
ENSG00000278917.1	0.9625
ENSG00000278918.1	0.9375
ENSG00000278921.2	0.975
ENSG00000278922.1	1.0
ENSG00000278948.1	1.0
ENSG00000278949.1	1.0
ENSG00000278959.1	0.925
ENSG00000278962.1	0.9875
ENSG00000278963.1	0.95
ENSG00000278970.5	1.0
ENSG00000278983.1	0.9875
ENSG00000278985.1	0.9125
ENSG00000278989.1	0.9875
ENSG00000278991.1	0.9125
ENSG00000278993.1	1.0
ENSG00000278997.1	0.975
ENSG00000279026.1	1.0
ENSG00000279041.1	0.975
ENSG00000279059.1	1.0
ENSG00000279078.1	0.9875
ENSG00000279080.1	0.9375
ENSG00000279088.3	1.0
ENSG00000279089.1	1.0
ENSG00000279103.1	1.0
ENSG00000279108.1	0.9875
ENSG00000279110.1	0.9625
ENSG00000279118.1	1.0
ENSG00000279133.1	1.0
ENSG00000279145.2	1.0
ENSG00000279148.1	0.9375
ENSG00000279170.4	1.0
ENSG00000279179.1	0.9625
ENSG00000279192.1	1.0
ENSG00000279198.2	0.9625
ENSG00000279203.1	0.9875
ENSG00000279207.1	1.0
ENSG00000279233.1	0.9625
ENSG00000279246.1	0.9875
ENSG00000279249.5	0.9375
ENSG00000279253.1	1.0
ENSG00000279265.1	0.9375
ENSG00000279267.1	1.0
ENSG00000279277.3	0.95
ENSG00000279278.1	0.975
ENSG00000279283.1	0.925
ENSG00000279289.1	0.925
ENSG00000279311.1	0.95
ENSG00000279314.1	0.9125
ENSG00000279320.1	0.95
ENSG00000279330.1	0.9375
ENSG00000279331.1	0.9875
ENSG00000279339.1	0.925
ENSG00000279342.2	0.975
ENSG00000279344.1	0.9375
ENSG00000279348.1	1.0
ENSG00000279369.1	0.9875
ENSG00000279382.1	0.975
ENSG00000279384.1	0.9375
ENSG00000279386.1	0.9125
ENSG00000279406.1	1.0
ENSG00000279407.1	1.0
ENSG00000279415.1	0.9125
ENSG00000279425.1	0.9875
ENSG00000279432.1	1.0
ENSG00000279434.1	1.0
ENSG00000279453.1	1.0
ENSG00000279464.1	0.9875
ENSG00000279467.1	0.9
ENSG00000279469.1	1.0
ENSG00000279483.2	1.0
ENSG00000279488.1	1.0
ENSG00000279495.1	1.0
ENSG00000279500.1	0.9375
ENSG00000279504.1	1.0
ENSG00000279513.1	0.9375
ENSG00000279518.1	0.95
ENSG00000279520.1	0.9625
ENSG00000279529.3	1.0
ENSG00000279541.1	1.0
ENSG00000279544.1	0.9625
ENSG00000279561.3	0.9375
ENSG00000279583.2	0.9625
ENSG00000279602.2	0.9125
ENSG00000279605.1	1.0
ENSG00000279608.1	0.95
ENSG00000279623.1	0.95
ENSG00000279631.1	0.9875
ENSG00000279636.2	0.95
ENSG00000279641.1	0.9625
ENSG00000279649.1	1.0
ENSG00000279652.1	0.95
ENSG00000279656.1	0.95
ENSG00000279662.1	0.9875
ENSG00000279689.1	1.0
ENSG00000279692.1	0.95
ENSG00000279696.1	1.0
ENSG00000279700.1	0.9
ENSG00000279716.1	1.0
ENSG00000279722.1	1.0
ENSG00000279738.1	1.0
ENSG00000279744.1	0.9625
ENSG00000279759.1	1.0
ENSG00000279766.1	0.9375
ENSG00000279789.1	1.0
ENSG00000279792.1	0.95
ENSG00000279801.1	0.925
ENSG00000279805.1	0.925
ENSG00000279833.1	0.9875
ENSG00000279861.1	1.0
ENSG00000279862.1	0.9
ENSG00000279863.1	1.0
ENSG00000279865.1	0.9625
ENSG00000279873.3	1.0
ENSG00000279880.1	0.925
ENSG00000279894.1	0.975
ENSG00000279900.1	0.9
ENSG00000279923.1	1.0
ENSG00000279926.1	0.975
ENSG00000279933.1	0.9875
ENSG00000279943.1	0.9625
ENSG00000279968.4	0.975
ENSG00000279970.1	1.0
ENSG00000279982.1	0.925
ENSG00000279989.1	0.925
ENSG00000280007.1	1.0
ENSG00000280010.1	0.95
ENSG00000280033.1	0.925
ENSG00000280039.1	0.9875
ENSG00000280046.1	1.0
ENSG00000280047.1	1.0
ENSG00000280063.1	0.9875
ENSG00000280067.1	1.0
ENSG00000280069.1	0.975
ENSG00000280071.5	0.975
ENSG00000280079.1	0.95
ENSG00000280088.1	1.0
ENSG00000280099.1	0.9875
ENSG00000280106.1	1.0
ENSG00000280109.4	0.9875
ENSG00000280120.1	1.0
ENSG00000280128.1	1.0
ENSG00000280129.1	0.9125
ENSG00000280132.1	0.9
ENSG00000280138.1	1.0
ENSG00000280143.1	1.0
ENSG00000280149.1	1.0
ENSG00000280152.1	0.975
ENSG00000280157.1	0.9
ENSG00000280161.1	1.0
ENSG00000280173.1	1.0
ENSG00000280187.2	0.95
ENSG00000280193.1	1.0
ENSG00000280195.3	1.0
ENSG00000280202.1	0.975
ENSG00000280206.1	1.0
ENSG00000280211.1	0.9875
ENSG00000280213.1	0.975
ENSG00000280214.1	0.9
ENSG00000280219.1	1.0
ENSG00000280231.1	0.925
ENSG00000280239.1	1.0
ENSG00000280241.5	0.95
ENSG00000280248.1	0.9125
ENSG00000280254.1	1.0
ENSG00000280287.1	1.0
ENSG00000280303.2	1.0
ENSG00000280304.1	0.975
ENSG00000280327.1	0.9125
ENSG00000280332.1	0.9875
ENSG00000280334.1	0.95
ENSG00000280339.1	1.0
ENSG00000280347.1	1.0
ENSG00000280351.2	0.9125
ENSG00000280355.1	1.0
ENSG00000280367.1	0.9125
ENSG00000280378.1	0.9875
ENSG00000280381.1	0.925
ENSG00000280383.1	1.0
ENSG00000280385.1	1.0
ENSG00000280388.1	0.95
ENSG00000280392.1	0.925
ENSG00000280399.1	0.9
ENSG00000280407.3	1.0
